Date,Open,High,Low,Close,Volume
2010-12-10 00:00:00-05:00,9.629995111149551,9.672172633954343,9.598361767928623,9.657410621643066,262511200
2010-12-13 00:00:00-05:00,9.772196250752218,9.792983743356132,9.670668978438583,9.690853118896484,439815600
2010-12-14 00:00:00-05:00,9.692661267647203,9.717064045557873,9.610414719046522,9.64927864074707,351008000
2010-12-15 00:00:00-05:00,9.640539600583601,9.730920124422923,9.616137631437573,9.651386260986328,417312000
2010-12-16 00:00:00-05:00,9.673378433780996,9.719171245116987,9.64355353545395,9.67819881439209,322030800
2010-12-17 00:00:00-05:00,9.689647503568173,9.694467884321158,9.647469976448964,9.658918380737305,386929200
2010-12-20 00:00:00-05:00,9.688739787925973,9.738449544290036,9.587213370551328,9.707117080688477,385610400
2010-12-21 00:00:00-05:00,9.73091492623671,9.772790752016723,9.702295139516194,9.767066955566406,256354000
2010-12-22 00:00:00-05:00,9.771893658276337,9.812866091965308,9.747490881902001,9.795994758605957,265921600
2010-12-23 00:00:00-05:00,9.791172343973544,9.795691047578819,9.736040459430782,9.748994827270508,223157200
2010-12-27 00:00:00-05:00,9.726397405832358,9.80442527042108,9.686328412405667,9.78152847290039,249816000
2010-12-28 00:00:00-05:00,9.818588378639022,9.841183508670511,9.792981315441374,9.805333137512207,175924000
2010-12-29 00:00:00-05:00,9.82792779961456,9.834857498648141,9.794185941411001,9.799910545349121,163139200
2010-12-30 00:00:00-05:00,9.805635123381318,9.806538542539968,9.732427601692791,9.750804901123047,157494400
2010-12-31 00:00:00-05:00,9.729410174146482,9.745377275498315,9.680002099593597,9.717660903930664,193508000
2011-01-03 00:00:00-05:00,9.810455251139501,9.949640524249594,9.78635415240757,9.928853034973145,445138400
2011-01-04 00:00:00-05:00,10.0153162067372,10.017123849406044,9.886072571557657,9.980670928955078,309080800
2011-01-05 00:00:00-05:00,9.928244225893302,10.072550660188453,9.926737455658802,10.062307357788086,255519600
2011-01-06 00:00:00-05:00,10.084004086161588,10.099971192690953,10.029173872552061,10.054179191589355,300428800
2011-01-07 00:00:00-05:00,10.062012448033434,10.133111450823424,9.999047435028572,10.126182556152344,311931200
2011-01-10 00:00:00-05:00,10.207826294162025,10.340383546039462,10.157816453147795,10.316884994506836,448560000
2011-01-11 00:00:00-05:00,10.390090740657262,10.392500125948912,10.227105278190445,10.29248046875,444108000
2011-01-12 00:00:00-05:00,10.340983229542829,10.376531915790746,10.303324420775091,10.376230239868164,302590400
2011-01-13 00:00:00-05:00,10.398528673449638,10.443116392733467,10.359063011155976,10.414194107055664,296780400
2011-01-14 00:00:00-05:00,10.420518714005977,10.498546600341797,10.376835229054267,10.498546600341797,308840000
2011-01-18 00:00:00-05:00,9.92734244046467,10.386473061522572,9.821296520628541,10.262652397155762,1880998000
2011-01-19 00:00:00-05:00,10.494627790338884,10.502160034635187,10.14907612794073,10.208124160766602,1135612800
2011-01-20 00:00:00-05:00,10.13552354809285,10.191860548570501,9.94542418266559,10.02254867553711,764789200
2011-01-21 00:00:00-05:00,10.055387540550718,10.088828538092454,9.840282822859852,9.842994689941406,754401200
2011-01-24 00:00:00-05:00,9.84751262469961,10.166253089904785,9.842993115109989,10.166253089904785,574683200
2011-01-25 00:00:00-05:00,10.132508349434731,10.286455609504767,10.079484975994049,10.285249710083008,546868000
2011-01-26 00:00:00-05:00,10.332250181363971,10.411784859093517,10.288265813584726,10.359063148498535,506875600
2011-01-27 00:00:00-05:00,10.356953011252457,10.384368523847154,10.328333207969823,10.339780807495117,285026000
2011-01-28 00:00:00-05:00,10.368702387212272,10.375631281661768,10.048154337351415,10.125578880310059,592057200
2011-01-31 00:00:00-05:00,10.116540686766436,10.244278341450965,10.071351233879867,10.222586631774902,377246800
2011-02-01 00:00:00-05:00,10.282235282530591,10.41328570670815,10.272594525249609,10.394607543945312,426633200
2011-02-02 00:00:00-05:00,10.377134542607768,10.401234827027151,10.350019912580555,10.373217582702637,258955200
2011-02-03 00:00:00-05:00,10.357551288651072,10.370807329916607,10.199386234570815,10.346705436706543,393797600
2011-02-04 00:00:00-05:00,10.352731606763854,10.444919745558625,10.34881545108819,10.438894271850586,321840400
2011-02-07 00:00:00-05:00,10.480774518769659,10.642253259765837,10.47324307569919,10.600980758666992,485021600
2011-02-08 00:00:00-05:00,10.65520725450931,10.710640020870448,10.609113573056403,10.70099925994873,381040800
2011-02-09 00:00:00-05:00,10.700696293291788,10.815479569368893,10.691056338726868,10.790172576904297,482745200
2011-02-10 00:00:00-05:00,10.766976002576905,10.845606434433261,10.48408520095779,10.681114196777344,928550000
2011-02-11 00:00:00-05:00,10.687442698062283,10.779328381098232,10.650988974591659,10.75070858001709,367572800
2011-02-14 00:00:00-05:00,10.748901356331295,10.82994118694383,10.74649116610809,10.820903778076172,310416400
2011-02-15 00:00:00-05:00,10.821205063588275,10.844704419163513,10.771797771061184,10.842595100402832,284174800
2011-02-16 00:00:00-05:00,10.86970593429275,10.993225740427691,10.860668527575891,10.939902305603027,481157600
2011-02-17 00:00:00-05:00,10.762760996378132,10.853743272740592,10.74076760621868,10.794393539428711,530583200
2011-02-18 00:00:00-05:00,10.806740739253721,10.830540957603114,10.529876262434698,10.561208724975586,816057200
2011-02-22 00:00:00-05:00,10.307843236500132,10.40575517500323,10.174382611360656,10.201194763183594,872555600
2011-02-23 00:00:00-05:00,10.206018639471157,10.38286111387923,10.201197454669032,10.322006225585938,671854400
2011-02-24 00:00:00-05:00,10.364184920172931,10.398227653415963,10.193968840549456,10.329839706420898,499900800
2011-02-25 00:00:00-05:00,10.40154381284062,10.497045621213115,10.387686018890248,10.488911628723145,380018800
2011-02-28 00:00:00-05:00,10.581695855028288,10.696478325176376,10.578080570436468,10.641045570373535,403074000
2011-03-01 00:00:00-05:00,10.709135451551917,10.716666894770036,10.474448376292509,10.523554801940918,456136800
2011-03-02 00:00:00-05:00,10.543136081104521,10.67539245760429,10.496138174926417,10.608209609985352,602590800
2011-03-03 00:00:00-05:00,10.76095465582251,10.839283441762397,10.722693279913969,10.832354545593262,500788400
2011-03-04 00:00:00-05:00,10.847718179406995,10.854346203399032,10.777824262611736,10.845609664916992,453266800
2011-03-07 00:00:00-05:00,10.88778655282652,10.895921348263697,10.58380890857351,10.705821990966797,546123200
2011-03-08 00:00:00-05:00,10.69225998884102,10.767275933879283,10.61212279310716,10.717867851257324,356316800
2011-03-09 00:00:00-05:00,10.68563076385304,10.687740081762469,10.562413453816513,10.618749618530273,453306000
2011-03-10 00:00:00-05:00,10.51782554454371,10.53740873629314,10.39069126741595,10.444015502929688,507539200
2011-03-11 00:00:00-05:00,10.40364654370188,10.614232443249065,10.393705717936115,10.604290008544922,471080400
2011-03-14 00:00:00-04:00,10.640143850737303,10.739562591468312,10.583807663764564,10.651592254638672,435957200
2011-03-15 00:00:00-04:00,10.306338889832013,10.479265993472636,10.246085751039898,10.406661033630371,721081200
2011-03-16 00:00:00-04:00,10.303327781599839,10.333454355759487,9.829133300080846,9.942108154296875,1162011200
2011-03-17 00:00:00-04:00,10.147573325600767,10.231325833141396,9.961691815406207,10.081596374511719,659422400
2011-03-18 00:00:00-04:00,10.156610303694858,10.188846196721382,9.941807322266943,9.961992263793945,753214000
2011-03-21 00:00:00-04:00,10.122265117192658,10.23523914971318,10.100271731912285,10.221983909606934,409402000
2011-03-22 00:00:00-04:00,10.320196667300708,10.32200430958996,10.217162665751676,10.279223442077637,325922800
2011-03-23 00:00:00-04:00,10.221379998750031,10.249698922096595,10.121057867767226,10.218668937683105,372996400
2011-03-24 00:00:00-04:00,10.298808192299083,10.42383398722612,10.208729349110149,10.392803192138672,404712000
2011-03-25 00:00:00-04:00,10.486198286481116,10.606403731527672,10.45456493590275,10.590738296508789,448910000
2011-03-28 00:00:00-04:00,10.639241155433758,10.674489788661887,10.557597160339355,10.557597160339355,309355200
2011-03-29 00:00:00-04:00,10.473842393350722,10.573260307312012,10.425640207201182,10.573260307312012,352900800
2011-03-30 00:00:00-04:00,10.563620881444823,10.570852256089841,10.46721569251,10.503066062927246,329406000
2011-03-31 00:00:00-04:00,10.434678038017982,10.538313788257666,10.42564063054123,10.49945068359375,274019200
2011-04-01 00:00:00-04:00,10.577780935647803,10.592241271236501,10.342490560535325,10.380450248718262,418661600
2011-04-04 00:00:00-04:00,10.372918829014436,10.381655364905662,10.194869675595871,10.278923034667969,460084800
2011-04-05 00:00:00-04:00,10.152390570750253,10.310856518409908,10.122564875968589,10.209630966186523,482731200
2011-04-06 00:00:00-04:00,10.2798292194618,10.360568180690883,10.156911928198332,10.184025764465332,402539200
2011-04-07 00:00:00-04:00,10.185832951876902,10.256027729694397,10.123470487674876,10.18523120880127,373447200
2011-04-08 00:00:00-04:00,10.240663648899218,10.247592543211915,10.060807637012067,10.094247817993164,377535200
2011-04-11 00:00:00-04:00,10.064121038876506,10.112624910882122,9.942410453777976,9.965909004211426,398946800
2011-04-12 00:00:00-04:00,9.956568631752265,10.05417972305911,9.947832094767428,10.014111518859863,425639200
2011-04-13 00:00:00-04:00,10.093043881621199,10.12678574247345,10.017727041181312,10.126484870910645,346220000
2011-04-14 00:00:00-04:00,10.086414834950107,10.122566882515356,10.003868236212476,10.014713287353516,301800800
2011-04-15 00:00:00-04:00,10.041225751594995,10.051469060872373,9.845402606932314,9.865285873413086,453605600
2011-04-18 00:00:00-04:00,9.82431155595602,10.008987921616292,9.645358988737453,9.997539520263672,609898800
2011-04-19 00:00:00-04:00,10.035201014901535,10.182218607110986,9.993324358891648,10.178604125976562,419378400
2011-04-20 00:00:00-04:00,10.3488198187566,10.41630354382958,10.288265793607069,10.315680503845215,700666400
2011-04-21 00:00:00-04:00,10.694972268801886,10.698889229605951,10.499751714617776,10.565427780151367,753810400
2011-04-25 00:00:00-04:00,10.554585023220984,10.657317378381286,10.553379123545291,10.63502311706543,266546000
2011-04-26 00:00:00-04:00,10.653402521332133,10.694675833596124,10.524761398293247,10.556997299194336,338800000
2011-04-27 00:00:00-04:00,10.61182269043268,10.615137103626907,10.45697201884764,10.548857688903809,356213200
2011-04-28 00:00:00-04:00,10.429559826090816,10.536810087893416,10.409374882430628,10.446431159973145,360959200
2011-04-29 00:00:00-04:00,10.447332178970507,10.663340228749718,10.44401776548464,10.548256874084473,1006345200
2011-05-02 00:00:00-04:00,10.5365083697526,10.558500954561756,10.408771498498771,10.432270050048828,442713600
2011-05-03 00:00:00-04:00,10.4837850045507,10.541025407633745,10.412384333101352,10.490111351013184,313348000
2011-05-04 00:00:00-04:00,10.491918963181446,10.599471679548596,10.450343990618324,10.53138542175293,389250400
2011-05-05 00:00:00-04:00,10.49613932898845,10.572962946212689,10.425341992620234,10.446431159973145,335969200
2011-05-06 00:00:00-04:00,10.534999014910978,10.544338097321546,10.430158181334225,10.44371509552002,280134400
2011-05-09 00:00:00-04:00,10.47986772074398,10.520238401662887,10.439799520267165,10.47203540802002,204747200
2011-05-10 00:00:00-04:00,10.51089680846842,10.53499870361468,10.443714786921047,10.5277681350708,282091600
2011-05-11 00:00:00-04:00,10.514818381773052,10.544342411811005,10.400939290652817,10.460890769958496,336000000
2011-05-12 00:00:00-04:00,10.427453403599166,10.457579987106566,10.311465775531309,10.441009521484375,322000000
2011-05-13 00:00:00-04:00,10.413587889084896,10.431361829482565,10.253615185283929,10.258133888244629,326116000
2011-05-16 00:00:00-04:00,10.218968900400466,10.27982456869344,10.02013150950193,10.041220664978027,449775200
2011-05-17 00:00:00-04:00,10.002058323957604,10.126782417297363,9.963796966471214,10.126782417297363,452334400
2011-05-18 00:00:00-04:00,10.136727946851403,10.274708136011963,10.1225684798049,10.239158630371094,334776400
2011-05-19 00:00:00-04:00,10.305738016567208,10.315679649323194,10.2030056661703,10.259041786193848,261170000
2011-05-20 00:00:00-04:00,10.229817276616483,10.271693925313278,10.093042213034117,10.099067687988281,337968400
2011-05-23 00:00:00-04:00,9.940905875297092,10.121967032916128,9.924336215932723,10.074366569519043,383600000
2011-05-24 00:00:00-04:00,10.107506379976236,10.119557333493649,9.982178876803717,10.007786750793457,321927200
2011-05-25 00:00:00-04:00,10.04514006424433,10.199690680789347,10.027666991390271,10.146064758300781,294224000
2011-05-26 00:00:00-04:00,10.121663759177354,10.149380142077666,10.075268402180088,10.092440605163574,222560800
2011-05-27 00:00:00-04:00,10.086417185244823,10.171675669986291,10.071655169458918,10.165047645568848,203599200
2011-05-31 00:00:00-04:00,10.276214669539911,10.47896671295166,10.273201126995232,10.47896671295166,417754400
2011-06-01 00:00:00-04:00,10.510295415323968,10.608507423436786,10.383161132073157,10.409069061279297,554682800
2011-06-02 00:00:00-04:00,10.438895545749496,10.483483252161083,10.372616935811061,10.426844596862793,338783200
2011-06-03 00:00:00-04:00,10.338873125882337,10.403644952711723,10.30362450929715,10.346705436706543,313250000
2011-06-06 00:00:00-04:00,10.414796657694273,10.455467412094777,10.177096869622948,10.184025764465332,461941200
2011-06-07 00:00:00-04:00,10.187938703936677,10.18944467003726,9.99904373482378,10.00326156616211,529785200
2011-06-08 00:00:00-04:00,9.995432905915148,10.086415173178427,9.961390175811694,10.00929069519043,333723600
2011-06-09 00:00:00-04:00,10.03971306601804,10.052366557245625,9.964396274791634,9.986690521240234,275088800
2011-06-10 00:00:00-04:00,9.958374599685714,9.991815579874473,9.806535864937532,9.818285942077637,433955200
2011-06-13 00:00:00-04:00,9.857452072000479,9.890893059502842,9.793282767732547,9.839376449584961,329473200
2011-06-14 00:00:00-04:00,9.941806818041407,10.039718782835665,9.921019329993722,10.015316009521484,334569200
2011-06-15 00:00:00-04:00,9.934273707900443,9.950843360354993,9.787556221113249,9.843894004821777,399196000
2011-06-16 00:00:00-04:00,9.848415597074489,9.90204072631352,9.590229975435312,9.795994758605957,510591200
2011-06-17 00:00:00-04:00,9.911380405280157,9.9192135241728,9.621259765969546,9.6483736038208,615020000
2011-06-20 00:00:00-04:00,9.56100620271706,9.571249511597365,9.354337209183756,9.499547958374023,640645600
2011-06-21 00:00:00-04:00,9.54052312135376,9.815277656829773,9.495935392047077,9.800214767456055,493382400
2011-06-22 00:00:00-04:00,9.795991447431197,9.9086662053424,9.712238965502772,9.719168663024902,390583200
2011-06-23 00:00:00-04:00,9.60860495101182,9.992720551048816,9.583902111439786,9.978862762451172,559759200
2011-06-24 00:00:00-04:00,9.983079571462017,10.03670468671859,9.793883690468364,9.831843376159668,439807200
2011-06-27 00:00:00-04:00,9.869198404447484,10.059297663759404,9.858955099768686,10.00326156616211,339813600
2011-06-28 00:00:00-04:00,10.051767361917147,10.143653836939702,10.045441015921897,10.100271224975586,294299600
2011-06-29 00:00:00-04:00,10.123771666772388,10.133713298542013,9.998444196974853,10.063518524169922,352545200
2011-06-30 00:00:00-04:00,10.083401820507484,10.126483565764842,10.027366510330626,10.112624168395996,322954800
2011-07-01 00:00:00-04:00,10.121058096669445,10.348514516390455,10.068336404651534,10.34128475189209,435313200
2011-07-05 00:00:00-04:00,10.333453666837487,10.539219224573971,10.318390782996586,10.527168273925781,355054000
2011-07-06 00:00:00-04:00,10.512707551485914,10.66786073161277,10.44522383410931,10.597363471984863,444626000
2011-07-07 00:00:00-04:00,10.68503120719858,10.78535254347445,10.664845465088527,10.761251449584961,399663600
2011-07-08 00:00:00-04:00,10.64496417059098,10.845608489160073,10.610619763552217,10.836871147155762,489633200
2011-07-11 00:00:00-04:00,10.735340794897215,10.838675654471071,10.629294070007997,10.664843559265137,442674400
2011-07-12 00:00:00-04:00,10.650687380509915,10.775713983254372,10.502765580299915,10.657316207885742,451609200
2011-07-13 00:00:00-04:00,10.795299434583502,10.845611769688627,10.736552235411967,10.785961151123047,391638800
2011-07-14 00:00:00-04:00,10.876031656565024,10.894108076564041,10.735340474350153,10.778421401977539,430533600
2011-07-15 00:00:00-04:00,10.880857719821154,10.996242778788181,10.820604563950608,10.9938325881958,484467200
2011-07-18 00:00:00-04:00,11.00919356682858,11.286961506414299,11.004674863173722,11.261354446411133,572653200
2011-07-19 00:00:00-04:00,11.387885282132206,11.407467670518237,11.246892407540445,11.353240013122559,819145600
2011-07-20 00:00:00-04:00,11.933782235564397,11.938300939263828,11.628899657634477,11.656013488769531,941340400
2011-07-21 00:00:00-04:00,11.657522308786213,11.751215639312397,11.565635816482013,11.667765617370605,526534400
2011-07-22 00:00:00-04:00,11.69879246222878,11.901545238304019,11.681620263516303,11.848823547363281,516728800
2011-07-25 00:00:00-04:00,11.759949031649054,12.050672119904798,11.737957258156387,12.00548267364502,589806000
2011-07-26 00:00:00-04:00,12.05067286220855,12.186243622746334,12.041032907641645,12.15340518951416,476582400
2011-07-27 00:00:00-04:00,12.068450809339929,12.1302107315866,11.81418135362843,11.827437400817871,659324400
2011-07-28 00:00:00-04:00,11.798217461336593,11.959997100305113,11.693074894895313,11.804242134094238,594034000
2011-07-29 00:00:00-04:00,11.678308997123294,11.904560362768413,11.568647761437733,11.76386833190918,632584400
2011-08-01 00:00:00-04:00,11.983793548650725,12.035611027501874,11.820808061237784,11.952763557434082,612836000
2011-08-02 00:00:00-04:00,11.979875594038868,11.987407034829412,11.699697469256938,11.716567993164062,639539600
2011-08-03 00:00:00-04:00,11.778928748183194,11.856354881901057,11.515622776232533,11.826830863952637,732508000
2011-08-04 00:00:00-04:00,11.731631531964572,11.789172800781465,11.368303473683715,11.368906021118164,871407600
2011-08-05 00:00:00-04:00,11.46139653380791,11.553584694346362,10.923032800286377,11.255931854248047,1204590800
2011-08-08 00:00:00-04:00,10.896519245775222,11.079689642748107,10.635320967535218,10.641045570373535,1143833600
2011-08-09 00:00:00-04:00,10.884771573123164,11.285758501116783,10.694973126498667,11.267682075500488,1082583600
2011-08-10 00:00:00-04:00,11.18152027700921,11.28696368807035,10.92092529166772,10.956775665283203,878656800
2011-08-11 00:00:00-04:00,11.162537407086715,11.311062526820397,10.987802681931647,11.258340835571289,741969200
2011-08-12 00:00:00-04:00,11.389994066258645,11.437292831869305,11.274308179875867,11.357458114624023,528976000
2011-08-15 00:00:00-04:00,11.436992792180002,11.597869746614345,11.390597442087554,11.550871849060059,460544000
2011-08-16 00:00:00-04:00,11.493935090923982,11.54966953787362,11.329442812072157,11.462602615356445,498750000
2011-08-17 00:00:00-04:00,11.51773320154491,11.584312688711188,11.387887031737993,11.461396217346191,442061200
2011-08-18 00:00:00-04:00,11.172180355428738,11.226710504050994,10.88688013667518,11.027873039245605,851435200
2011-08-19 00:00:00-04:00,10.910979768330655,11.056492149296549,10.725098320639589,10.726001739501953,775888400
2011-08-22 00:00:00-04:00,10.981476379132594,10.99262390840629,10.69768298594423,10.738353729248047,535315200
2011-08-23 00:00:00-04:00,10.85464392000577,11.256534227001088,10.755226002430135,11.255329132080078,656835200
2011-08-24 00:00:00-04:00,11.251412473503038,11.416808135741746,11.164948921771709,11.333056449890137,626267600
2011-08-25 00:00:00-04:00,10.998647774320892,11.311061744303188,10.99623758486693,11.258942604064941,871346000
2011-08-26 00:00:00-04:00,11.182121894842835,11.562622205719746,11.170975167988994,11.555994987487793,641477200
2011-08-29 00:00:00-04:00,11.69457878743305,11.794600082722914,11.689156663359974,11.748505592346191,405269200
2011-08-30 00:00:00-04:00,11.696686526207767,11.804841804904559,11.6352282824069,11.749107360839844,417922400
2011-08-31 00:00:00-04:00,11.76657983651583,11.812070966362459,11.50417643205177,11.593652725219727,522586400
2011-09-01 00:00:00-04:00,11.623478106873778,11.669270106986692,11.46983171543346,11.479170799255371,343725200
2011-09-02 00:00:00-04:00,11.289674203235498,11.387887843189663,11.2020063519217,11.268887519836426,438939200
2011-09-06 00:00:00-04:00,11.067636873259854,11.458078695779694,11.040823919183056,11.44030475616455,509698000
2011-09-07 00:00:00-04:00,11.615644267532222,11.616849362432355,11.508392430358885,11.566537857055664,350576800
2011-09-08 00:00:00-04:00,11.52044465664652,11.707532040523182,11.517733595055255,11.57286548614502,416158400
2011-09-09 00:00:00-04:00,11.566538125619465,11.628899776976231,11.298108459432251,11.372220993041992,564813200
2011-09-12 00:00:00-04:00,11.23725472073704,11.474652009942329,11.204114606846698,11.446333885192871,467832400
2011-09-13 00:00:00-04:00,11.512610965900798,11.635226563838488,11.455671435094516,11.587326049804688,440560400
2011-09-14 00:00:00-04:00,11.659629409411277,11.815986863145241,11.621669721964256,11.728318214416504,534724400
2011-09-15 00:00:00-04:00,11.792487412397666,11.859670245765777,11.746393739590252,11.838581085205078,417818800
2011-09-16 00:00:00-04:00,11.916309957062099,12.0657377243042,11.900945397060825,12.0657377243042,698513200
2011-09-19 00:00:00-04:00,11.960294240799048,12.449250704914892,11.90606737607931,12.401047706604004,823860800
2011-09-20 00:00:00-04:00,12.510107840546588,12.739372779393904,12.387793894755129,12.455880165100098,775754000
2011-09-21 00:00:00-04:00,12.642363005735442,12.701110184787465,12.41219547436643,12.416413307189941,605976000
2011-09-22 00:00:00-04:00,12.08170556868401,12.346519176924678,11.951256842936038,12.105504989624023,968480800
2011-09-23 00:00:00-04:00,12.05911001335115,12.253728838044813,12.046155644033593,12.180219650268555,546277200
2011-09-26 00:00:00-04:00,12.04645673398461,12.170579110722905,11.788572829046958,12.1461763381958,812876400
2011-09-27 00:00:00-04:00,12.313677839435567,12.329343267195648,11.992226447496531,12.0283784866333,632497600
2011-09-28 00:00:00-04:00,12.056396958330387,12.163347120354954,11.945530640085313,11.96059513092041,429637600
2011-09-29 00:00:00-04:00,12.108519650758323,12.117256188592755,11.635228573915013,11.766581535339355,651086800
2011-09-30 00:00:00-04:00,11.662644096188956,11.715969155797247,11.483691483876477,11.487909317016602,547640800
2011-10-03 00:00:00-04:00,11.45928881125185,11.527675947518794,11.24237651843343,11.285456657409668,669099200
2011-10-04 00:00:00-04:00,11.28455715848604,11.502372946069217,10.67208223920943,11.22219467163086,1233677200
2011-10-05 00:00:00-04:00,11.082400683810558,11.442715172157254,10.854642598288047,11.395417213439941,786469600
2011-10-06 00:00:00-04:00,11.247193852767028,11.592144616531785,11.201100180735466,11.368906021118164,812582400
2011-10-07 00:00:00-04:00,11.321004869255544,11.380052909740584,11.101381555296715,11.140847206115723,535458000
2011-10-10 00:00:00-04:00,11.420725447235622,11.713556289672852,11.394213357447402,11.713556289672852,442514800
2011-10-11 00:00:00-04:00,11.826828660176558,12.146473156352089,11.794593587186057,12.059406280517578,605687600
2011-10-12 00:00:00-04:00,12.271805824403259,12.329347107224622,12.054893522024363,12.116653442382812,622286000
2011-10-13 00:00:00-04:00,12.200704439686035,12.304642677307129,12.136535141754253,12.304642677307129,426185200
2011-10-14 00:00:00-04:00,12.557708850776864,12.71346378326416,12.510710138580448,12.71346378326416,573367200
2011-10-17 00:00:00-04:00,12.705628114885627,12.855056669902575,12.530892566072122,12.65290641784668,686044800
2011-10-18 00:00:00-04:00,12.70622958822847,12.798116868954862,12.532399071015002,12.720690727233887,881602400
2011-10-19 00:00:00-04:00,12.091344723121878,12.304340019504043,11.98439456098743,12.009099006652832,1104059600
2011-10-20 00:00:00-04:00,12.050674537732897,12.061218717160108,11.876241454250637,11.909379959106445,549270400
2011-10-21 00:00:00-04:00,11.993430238715442,12.024761895299312,11.771998520276965,11.835866928100586,621244400
2011-10-24 00:00:00-04:00,11.935587942269967,12.246494335418536,11.912089399693055,12.224502563476562,502138000
2011-10-25 00:00:00-04:00,12.202208912256017,12.248001709414485,11.971740569161955,11.983489036560059,430427200
2011-10-26 00:00:00-04:00,12.103699396518294,12.127500430427178,11.844308672173032,12.068753242492676,456304800
2011-10-27 00:00:00-04:00,12.278430559722818,12.321813976786554,12.107612779615161,12.191967010498047,494664800
2011-10-28 00:00:00-04:00,12.141057115338784,12.241981838152588,12.1262950997664,12.199804306030273,322842800
2011-10-31 00:00:00-04:00,12.123580266766007,12.33175599589972,12.08230616674462,12.194679260253906,385501200
2011-11-01 00:00:00-04:00,11.972649350803584,12.035613570071634,11.846418431733364,11.945534706115723,531790000
2011-11-02 00:00:00-04:00,12.0533855128293,12.063929691477078,11.903353603967377,11.97264575958252,327350800
2011-11-03 00:00:00-04:00,12.0226565886434,12.153105313023683,11.910886837661321,12.143163681030273,441386400
2011-11-04 00:00:00-04:00,12.11183199419461,12.154310388213867,12.025368435101457,12.057905197143555,302229200
2011-11-07 00:00:00-05:00,12.04796428277622,12.050675344578986,11.934085206611265,12.042540550231934,270275600
2011-11-08 00:00:00-05:00,12.117255379840449,12.291689275673003,12.097672986675468,12.238364219665527,400442000
2011-11-09 00:00:00-05:00,11.959392805304605,12.07748972829558,11.876846192760384,11.908478736877441,558684000
2011-11-10 00:00:00-05:00,11.961195880947658,11.966618807589185,11.512911070013855,11.605400085449219,744752400
2011-11-11 00:00:00-05:00,11.647277513576094,11.71024251925118,11.455973111072595,11.587326049804688,653786000
